2025-08-02T17:45:13.542894,-0.3845,-0.6587,0.6279,18.08
2025-08-02T17:45:13.613675,-0.3779,-0.6641,0.6340,17.99
2025-08-02T17:45:13.684194,-0.3765,-0.6599,0.6255,18.13
2025-08-02T17:45:13.753151,-0.3779,-0.6614,0.6338,18.13
2025-08-02T17:45:13.821326,-0.3792,-0.6570,0.6328,18.08
2025-08-02T17:45:13.889735,-0.3860,-0.6628,0.6277,18.04
2025-08-02T17:45:13.958029,-0.3826,-0.6567,0.6309,18.04
2025-08-02T17:45:14.027148,-0.3853,-0.6521,0.6182,18.13
2025-08-02T17:45:14.095539,-0.3789,-0.6694,0.6389,18.08
2025-08-02T17:45:14.165165,-0.3811,-0.6621,0.6357,18.08
2025-08-02T17:45:14.236150,-0.3870,-0.6592,0.6399,18.04
2025-08-02T17:45:14.304673,-0.3850,-0.6619,0.6301,18.13
2025-08-02T17:45:14.372429,-0.3848,-0.6582,0.6348,18.08
2025-08-02T17:45:14.441297,-0.3806,-0.6614,0.6328,18.18
2025-08-02T17:45:14.509416,-0.3794,-0.6577,0.6379,18.18
2025-08-02T17:45:14.578775,-0.3875,-0.6687,0.6431,18.22
2025-08-02T17:45:14.651622,-0.3818,-0.6421,0.6321,18.08
2025-08-02T17:45:14.719544,-0.3835,-0.6702,0.6357,18.18
2025-08-02T17:45:14.824414,-0.3821,-0.6616,0.6304,18.08
2025-08-02T17:45:14.892290,-0.3838,-0.6621,0.6296,18.08
2025-08-02T17:45:14.962054,-0.3826,-0.6611,0.6301,18.22
2025-08-02T17:45:15.028912,-0.3857,-0.6572,0.6340,18.22
2025-08-02T17:45:15.097212,-0.3801,-0.6443,0.6304,18.18
2025-08-02T17:45:15.164384,-0.3843,-0.6624,0.6355,18.08
2025-08-02T17:45:15.232552,-0.3882,-0.6584,0.6348,18.13
2025-08-02T17:45:15.299561,-0.3838,-0.6572,0.6304,18.08
2025-08-02T17:45:15.367054,-0.3884,-0.6638,0.6316,18.13
2025-08-02T17:45:15.434177,-0.3845,-0.6560,0.6360,18.13
2025-08-02T17:45:15.502140,-0.3789,-0.6409,0.6221,18.08
2025-08-02T17:45:15.570971,-0.3862,-0.6685,0.6279,18.13
2025-08-02T17:45:15.639205,-0.3828,-0.6611,0.6262,18.08
2025-08-02T17:45:15.707246,-0.3848,-0.6624,0.6260,18.08
2025-08-02T17:45:15.775023,-0.3850,-0.6606,0.6287,18.04
2025-08-02T17:45:15.841728,-0.3818,-0.6572,0.6313,18.13
2025-08-02T17:45:15.909312,-0.3821,-0.6641,0.6333,18.18
2025-08-02T17:45:15.977888,-0.3877,-0.6465,0.6333,18.04
2025-08-02T17:45:16.046536,-0.3843,-0.6631,0.6299,18.13
2025-08-02T17:45:16.114141,-0.3894,-0.6714,0.6116,18.08
2025-08-02T17:45:16.182199,-0.3789,-0.6558,0.6335,18.04
2025-08-02T17:45:16.249231,-0.3848,-0.6528,0.6289,18.13
2025-08-02T17:45:16.317125,-0.3892,-0.6626,0.6306,18.13
2025-08-02T17:45:16.383855,-0.3813,-0.6628,0.6338,18.08
2025-08-02T17:45:16.452871,-0.3813,-0.6614,0.6313,18.08
2025-08-02T17:45:16.519683,-0.3848,-0.6575,0.6365,18.08
2025-08-02T17:45:16.587370,-0.3838,-0.6570,0.6360,18.08
2025-08-02T17:45:16.655780,-0.3835,-0.6648,0.6438,18.04
2025-08-02T17:45:16.723405,-0.3828,-0.6550,0.6331,18.08
2025-08-02T17:45:16.790131,-0.3804,-0.6592,0.6270,18.08
2025-08-02T17:45:16.857325,-0.3831,-0.6519,0.6382,18.08
2025-08-02T17:45:16.923923,-0.3845,-0.6567,0.6294,18.13
2025-08-02T17:45:16.990830,-0.3835,-0.6606,0.6487,18.18
2025-08-02T17:45:17.057755,-0.3782,-0.6597,0.6223,18.04
2025-08-02T17:45:17.125429,-0.3782,-0.6692,0.6274,18.18
2025-08-02T17:45:17.192240,-0.3821,-0.6606,0.6323,18.08
2025-08-02T17:45:17.259562,-0.3840,-0.6599,0.6538,18.08
2025-08-02T17:45:17.326409,-0.3799,-0.6580,0.6343,18.08
2025-08-02T17:45:17.395178,-0.3860,-0.6577,0.6399,18.08
2025-08-02T17:45:17.461918,-0.3840,-0.6709,0.6360,18.18
2025-08-02T17:45:17.533773,-0.3816,-0.6599,0.6345,18.08
2025-08-02T17:45:17.606260,-0.3853,-0.6548,0.6338,18.08
2025-08-02T17:45:17.677491,-0.3818,-0.6570,0.6345,18.04
2025-08-02T17:45:17.750726,-0.3828,-0.6626,0.6204,18.08
2025-08-02T17:45:17.821441,-0.3833,-0.6592,0.6313,18.08
2025-08-02T17:45:17.891764,-0.3818,-0.6609,0.6401,17.99
2025-08-02T17:45:17.962700,-0.3804,-0.6584,0.6313,18.13
2025-08-02T17:45:18.034475,-0.3833,-0.6602,0.6333,18.04
2025-08-02T17:45:18.104905,-0.3860,-0.6438,0.6243,18.13
2025-08-02T17:45:18.175150,-0.3855,-0.6602,0.6284,18.13
2025-08-02T17:45:18.246875,-0.3853,-0.6580,0.6272,18.04
2025-08-02T17:45:18.318106,-0.3872,-0.6628,0.6357,17.99
2025-08-02T17:45:18.387701,-0.3826,-0.6606,0.6289,18.08
2025-08-02T17:45:18.458910,-0.3835,-0.6565,0.6282,18.18
2025-08-02T17:45:18.530380,-0.3879,-0.6582,0.6335,18.08
2025-08-02T17:45:18.600502,-0.3894,-0.6541,0.6436,18.04
