2025-08-02T19:11:09.812996,-0.3855,-0.6497,0.6536,18.13
2025-08-02T19:11:09.880324,-0.3894,-0.6465,0.6396,18.22
2025-08-02T19:11:09.947145,-0.3884,-0.6555,0.6467,18.22
2025-08-02T19:11:10.017051,-0.3877,-0.6455,0.6411,18.22
2025-08-02T19:11:10.084009,-0.3860,-0.6472,0.6418,18.18
2025-08-02T19:11:10.151674,-0.3828,-0.6562,0.6523,18.13
2025-08-02T19:11:10.218701,-0.3865,-0.6536,0.6348,18.18
2025-08-02T19:11:10.286253,-0.3833,-0.6489,0.6433,18.13
2025-08-02T19:11:10.353160,-0.3779,-0.6506,0.6313,18.18
2025-08-02T19:11:10.420748,-0.3860,-0.6509,0.6372,18.22
2025-08-02T19:11:10.487507,-0.3853,-0.6558,0.6399,18.18
2025-08-02T19:11:10.555013,-0.3809,-0.6489,0.6301,18.13
2025-08-02T19:11:10.621859,-0.3879,-0.6470,0.6353,18.22
2025-08-02T19:11:10.690948,-0.3884,-0.6484,0.6465,18.22
2025-08-02T19:11:10.758142,-0.4004,-0.6492,0.6428,18.08
2025-08-02T19:11:10.826230,-0.3877,-0.6541,0.6401,18.22
2025-08-02T19:11:10.896068,-0.3845,-0.6479,0.6392,18.22
2025-08-02T19:11:10.966712,-0.3857,-0.6477,0.6331,18.22
2025-08-02T19:11:11.036237,-0.3831,-0.6465,0.6343,18.27
2025-08-02T19:11:11.103936,-0.3845,-0.6467,0.6467,18.18
2025-08-02T19:11:11.171365,-0.3821,-0.6538,0.6362,18.22
2025-08-02T19:11:11.238868,-0.3860,-0.6477,0.6357,18.27
2025-08-02T19:11:11.305574,-0.3838,-0.6482,0.6509,18.18
2025-08-02T19:11:11.374310,-0.3887,-0.6482,0.6379,18.13
2025-08-02T19:11:11.441068,-0.3872,-0.6523,0.6428,18.22
2025-08-02T19:11:11.508640,-0.3860,-0.6499,0.6477,18.22
2025-08-02T19:11:11.575421,-0.3853,-0.6545,0.6416,18.22
2025-08-02T19:11:11.643055,-0.3813,-0.6514,0.6418,18.22
2025-08-02T19:11:11.709686,-0.3914,-0.6414,0.6523,18.04
2025-08-02T19:11:11.777267,-0.3772,-0.6545,0.6377,18.18
2025-08-02T19:11:11.844406,-0.3806,-0.6519,0.6506,18.22
2025-08-02T19:11:11.911787,-0.3875,-0.6553,0.6365,18.13
2025-08-02T19:11:11.978689,-0.3850,-0.6545,0.6379,18.18
2025-08-02T19:11:12.046232,-0.3899,-0.6519,0.6406,18.13
2025-08-02T19:11:12.113886,-0.3843,-0.6477,0.6287,18.08
2025-08-02T19:11:12.181387,-0.3867,-0.6582,0.6514,18.27
2025-08-02T19:11:12.248400,-0.3828,-0.6482,0.6379,18.22
2025-08-02T19:11:12.315752,-0.3865,-0.6519,0.6536,18.18
2025-08-02T19:11:12.382657,-0.3872,-0.6531,0.6304,18.22
2025-08-02T19:11:12.450117,-0.3855,-0.6516,0.6548,18.08
2025-08-02T19:11:12.517157,-0.3857,-0.6504,0.6353,18.13
2025-08-02T19:11:12.584812,-0.3875,-0.6526,0.6348,18.22
